"","forecast","time","Model"
"52",20.1011382,52,"Model with Current Monash Setpoints"
"53",20.1453566666667,53,"Model with Current Monash Setpoints"
"54",20.1895751333333,54,"Model with Current Monash Setpoints"
"55",20.2337936,55,"Model with Current Monash Setpoints"
"56",20.2780120666667,56,"Model with Current Monash Setpoints"
"57",20.3222305333333,57,"Model with Current Monash Setpoints"
"58",20.366449,58,"Model with Current Monash Setpoints"
"59",20.4109215111111,59,"Model with Current Monash Setpoints"
"60",20.4553940222222,60,"Model with Current Monash Setpoints"
"61",20.4998665333333,61,"Model with Current Monash Setpoints"
"62",20.5443390444444,62,"Model with Current Monash Setpoints"
"63",20.5888115555555,63,"Model with Current Monash Setpoints"
"64",20.6332840666667,64,"Model with Current Monash Setpoints"
"65",20.6777565777778,65,"Model with Current Monash Setpoints"
"66",20.7222290888889,66,"Model with Current Monash Setpoints"
"67",20.7667016,67,"Model with Current Monash Setpoints"
"68",20.8111741111111,68,"Model with Current Monash Setpoints"
"69",20.8556466222222,69,"Model with Current Monash Setpoints"
"70",20.9001191333333,70,"Model with Current Monash Setpoints"
"71",20.9445916444444,71,"Model with Current Monash Setpoints"
"72",20.9890641555555,72,"Model with Current Monash Setpoints"
"73",21.0305406444444,73,"Model with Current Monash Setpoints"
"74",20.9204253932406,74,"Model with Current Monash Setpoints"
"75",20.8103101420368,75,"Model with Current Monash Setpoints"
"76",20.7001948908329,76,"Model with Current Monash Setpoints"
"77",20.5900796396291,77,"Model with Current Monash Setpoints"
"78",20.4799643884253,78,"Model with Current Monash Setpoints"
"79",20.3698491372214,79,"Model with Current Monash Setpoints"
"80",20.2597338860176,80,"Model with Current Monash Setpoints"
"81",20.1496186348138,81,"Model with Current Monash Setpoints"
"82",20.0395033836099,82,"Model with Current Monash Setpoints"
"83",19.9293881324061,83,"Model with Current Monash Setpoints"
"84",19.9753289990728,84,"Model with Current Monash Setpoints"
"85",20.0217729546283,85,"Model with Current Monash Setpoints"
"86",20.0682169101839,86,"Model with Current Monash Setpoints"
"87",20.1146608657394,87,"Model with Current Monash Setpoints"
"88",20.161104821295,88,"Model with Current Monash Setpoints"
"89",20.2075487768505,89,"Model with Current Monash Setpoints"
"90",20.2539927324061,90,"Model with Current Monash Setpoints"
"91",20.3004366879616,91,"Model with Current Monash Setpoints"
"92",20.3468806435172,92,"Model with Current Monash Setpoints"
"93",20.3933245990728,93,"Model with Current Monash Setpoints"
"94",20.4397685546283,94,"Model with Current Monash Setpoints"
"95",20.4862125101839,95,"Model with Current Monash Setpoints"
"96",20.5326564657394,96,"Model with Current Monash Setpoints"
"97",20.579100421295,97,"Model with Current Monash Setpoints"
"98",20.6219518435172,98,"Model with Current Monash Setpoints"
"99",20.6648032657394,99,"Model with Current Monash Setpoints"
"100",20.7076546879617,100,"Model with Current Monash Setpoints"
"101",20.7505061101839,101,"Model with Current Monash Setpoints"
"102",20.7933575324061,102,"Model with Current Monash Setpoints"
"103",20.8362089546283,103,"Model with Current Monash Setpoints"
"104",20.8790603768505,104,"Model with Current Monash Setpoints"
"105",20.9219117990728,105,"Model with Current Monash Setpoints"
"106",20.964763221295,106,"Model with Current Monash Setpoints"
"107",21.0076146435172,107,"Model with Current Monash Setpoints"
"108",20.897459215619,108,"Model with Current Monash Setpoints"
"109",20.7873037877208,109,"Model with Current Monash Setpoints"
"110",20.6771483598226,110,"Model with Current Monash Setpoints"
"111",20.5669929319244,111,"Model with Current Monash Setpoints"
"112",20.4568375040261,112,"Model with Current Monash Setpoints"
"113",20.3466820761279,113,"Model with Current Monash Setpoints"
"114",20.2365266482297,114,"Model with Current Monash Setpoints"
"115",20.1263712203315,115,"Model with Current Monash Setpoints"
"116",20.0162157924333,116,"Model with Current Monash Setpoints"
"117",19.9060603645351,117,"Model with Current Monash Setpoints"
"118",19.9517161645351,118,"Model with Current Monash Setpoints"
"119",19.9986015867573,119,"Model with Current Monash Setpoints"
"120",20.0448964089795,120,"Model with Current Monash Setpoints"
"121",20.0911912312018,121,"Model with Current Monash Setpoints"
"122",20.137486053424,122,"Model with Current Monash Setpoints"
"123",20.1837808756462,123,"Model with Current Monash Setpoints"
"124",20.2300756978684,124,"Model with Current Monash Setpoints"
"125",20.2763705200906,125,"Model with Current Monash Setpoints"
"126",20.3226653423129,126,"Model with Current Monash Setpoints"
"127",20.3689601645351,127,"Model with Current Monash Setpoints"
"128",20.4152549867573,128,"Model with Current Monash Setpoints"
"129",20.4615498089795,129,"Model with Current Monash Setpoints"
"130",20.5078446312018,130,"Model with Current Monash Setpoints"
"131",20.554139453424,131,"Model with Current Monash Setpoints"
"132",20.5981524312018,132,"Model with Current Monash Setpoints"
"133",20.6421654089795,133,"Model with Current Monash Setpoints"
"134",20.6861783867573,134,"Model with Current Monash Setpoints"
"135",20.7301913645351,135,"Model with Current Monash Setpoints"
"136",20.7742043423129,136,"Model with Current Monash Setpoints"
"137",20.8182173200907,137,"Model with Current Monash Setpoints"
"138",20.8622302978684,138,"Model with Current Monash Setpoints"
"139",20.9062432756462,139,"Model with Current Monash Setpoints"
"140",20.950256253424,140,"Model with Current Monash Setpoints"
"141",20.9942692312018,141,"Model with Current Monash Setpoints"
"142",21.0382822089796,142,"Model with Current Monash Setpoints"
"143",20.9307910437905,143,"Model with Current Monash Setpoints"
"144",20.8232998786015,144,"Model with Current Monash Setpoints"
"145",20.7158087134124,145,"Model with Current Monash Setpoints"
"146",20.6083175482234,146,"Model with Current Monash Setpoints"
"147",20.5008263830344,147,"Model with Current Monash Setpoints"
"148",20.3933352178453,148,"Model with Current Monash Setpoints"
"149",20.2858440526563,149,"Model with Current Monash Setpoints"
"150",20.1783528874673,150,"Model with Current Monash Setpoints"
"151",20.0708617222782,151,"Model with Current Monash Setpoints"
"152",19.9633705570892,152,"Model with Current Monash Setpoints"
"153",20.0044613793114,153,"Model with Current Monash Setpoints"
"154",20.0455522015336,154,"Model with Current Monash Setpoints"
"155",20.0866430237559,155,"Model with Current Monash Setpoints"
"156",20.1277338459781,156,"Model with Current Monash Setpoints"
"157",20.1688246682003,157,"Model with Current Monash Setpoints"
"158",20.2099154904225,158,"Model with Current Monash Setpoints"
"159",20.2510063126448,159,"Model with Current Monash Setpoints"
"160",20.292097134867,160,"Model with Current Monash Setpoints"
"161",20.3331879570892,161,"Model with Current Monash Setpoints"
"162",20.3742787793114,162,"Model with Current Monash Setpoints"
"163",20.4153696015337,163,"Model with Current Monash Setpoints"
"164",20.4564604237559,164,"Model with Current Monash Setpoints"
"165",20.4975512459781,165,"Model with Current Monash Setpoints"
"166",20.5386420682003,166,"Model with Current Monash Setpoints"
"167",20.5866462015337,167,"Model with Current Monash Setpoints"
"168",20.634650334867,168,"Model with Current Monash Setpoints"
"169",20.6826544682003,169,"Model with Current Monash Setpoints"
"170",20.7306586015337,170,"Model with Current Monash Setpoints"
"171",20.778662734867,171,"Model with Current Monash Setpoints"
"172",20.8266668682003,172,"Model with Current Monash Setpoints"
"173",20.8746710015337,173,"Model with Current Monash Setpoints"
"174",20.922675134867,174,"Model with Current Monash Setpoints"
"175",20.9706792682003,175,"Model with Current Monash Setpoints"
"176",21.0186834015337,176,"Model with Current Monash Setpoints"
"177",20.9144360186043,177,"Model with Current Monash Setpoints"
"178",20.810188635675,178,"Model with Current Monash Setpoints"
"179",20.7059412527457,179,"Model with Current Monash Setpoints"
"180",20.6016938698163,180,"Model with Current Monash Setpoints"
"181",20.497446486887,181,"Model with Current Monash Setpoints"
"182",20.3931991039577,182,"Model with Current Monash Setpoints"
"183",20.2889517210283,183,"Model with Current Monash Setpoints"
"184",20.184704338099,184,"Model with Current Monash Setpoints"
"185",20.0804569551697,185,"Model with Current Monash Setpoints"
"186",19.9762095722404,186,"Model with Current Monash Setpoints"
"187",20.022211038907,187,"Model with Current Monash Setpoints"
"188",20.0682125055737,188,"Model with Current Monash Setpoints"
"189",20.1142139722403,189,"Model with Current Monash Setpoints"
"190",20.160215438907,190,"Model with Current Monash Setpoints"
"191",20.2062169055737,191,"Model with Current Monash Setpoints"
"192",20.2522183722403,192,"Model with Current Monash Setpoints"
"193",20.298219838907,193,"Model with Current Monash Setpoints"
"194",20.3442213055737,194,"Model with Current Monash Setpoints"
"195",20.3902227722403,195,"Model with Current Monash Setpoints"
"196",20.436224238907,196,"Model with Current Monash Setpoints"
"197",20.4822257055737,197,"Model with Current Monash Setpoints"
"198",20.5282271722403,198,"Model with Current Monash Setpoints"
"199",20.574228638907,199,"Model with Current Monash Setpoints"
"200",20.6202301055737,200,"Model with Current Monash Setpoints"
"201",20.6763098611292,201,"Model with Current Monash Setpoints"
"202",20.7323896166848,202,"Model with Current Monash Setpoints"
"203",20.7884693722403,203,"Model with Current Monash Setpoints"
"204",20.8445491277959,204,"Model with Current Monash Setpoints"
"205",20.9006288833515,205,"Model with Current Monash Setpoints"
"206",20.956708638907,206,"Model with Current Monash Setpoints"
"207",21.0127883944626,207,"Model with Current Monash Setpoints"
"208",20.9240383222894,208,"Model with Current Monash Setpoints"
"209",20.8352882501162,209,"Model with Current Monash Setpoints"
"210",20.7465381779431,210,"Model with Current Monash Setpoints"
"211",20.6577881057699,211,"Model with Current Monash Setpoints"
"212",20.5690380335968,212,"Model with Current Monash Setpoints"
"213",20.4802879614236,213,"Model with Current Monash Setpoints"
"214",20.3915378892505,214,"Model with Current Monash Setpoints"
"215",20.3027878170773,215,"Model with Current Monash Setpoints"
"216",20.2140377449041,216,"Model with Current Monash Setpoints"
"217",20.125287672731,217,"Model with Current Monash Setpoints"
"218",20.0365376005578,218,"Model with Current Monash Setpoints"
"219",19.9477875283847,219,"Model with Current Monash Setpoints"
"220",20.0017425950513,220,"Model with Current Monash Setpoints"
"221",20.055697661718,221,"Model with Current Monash Setpoints"
"222",20.1096527283847,222,"Model with Current Monash Setpoints"
"223",20.1636077950513,223,"Model with Current Monash Setpoints"
"224",20.217562861718,224,"Model with Current Monash Setpoints"
"225",20.2715179283847,225,"Model with Current Monash Setpoints"
"226",20.3254729950513,226,"Model with Current Monash Setpoints"
"227",20.379428061718,227,"Model with Current Monash Setpoints"
"228",20.4333831283847,228,"Model with Current Monash Setpoints"
"229",20.4873381950513,229,"Model with Current Monash Setpoints"
"230",20.541293261718,230,"Model with Current Monash Setpoints"
"231",20.5952483283847,231,"Model with Current Monash Setpoints"
"232",20.6492033950513,232,"Model with Current Monash Setpoints"
"233",20.703158461718,233,"Model with Current Monash Setpoints"
"234",20.7515081728291,234,"Model with Current Monash Setpoints"
"235",20.7998578839402,235,"Model with Current Monash Setpoints"
"236",20.8482075950513,236,"Model with Current Monash Setpoints"
"237",20.8965573061624,237,"Model with Current Monash Setpoints"
"238",20.9449070172736,238,"Model with Current Monash Setpoints"
"239",20.9932567283847,239,"Model with Current Monash Setpoints"
"240",21.0416064394958,240,"Model with Current Monash Setpoints"
"241",20.9565869881934,241,"Model with Current Monash Setpoints"
"242",20.8715675368909,242,"Model with Current Monash Setpoints"
"243",20.7865480855885,243,"Model with Current Monash Setpoints"
"244",20.7015286342861,244,"Model with Current Monash Setpoints"
"245",20.6165091829837,245,"Model with Current Monash Setpoints"
"246",20.5314897316812,246,"Model with Current Monash Setpoints"
"247",20.4464702803788,247,"Model with Current Monash Setpoints"
"248",20.3614508290764,248,"Model with Current Monash Setpoints"
"249",20.276431377774,249,"Model with Current Monash Setpoints"
"250",20.1914119264716,250,"Model with Current Monash Setpoints"
"251",20.1063924751691,251,"Model with Current Monash Setpoints"
"252",20.0213730238667,252,"Model with Current Monash Setpoints"
"253",19.9363535725643,253,"Model with Current Monash Setpoints"
"254",19.9896419281198,254,"Model with Current Monash Setpoints"
"255",20.0435780836754,255,"Model with Current Monash Setpoints"
"256",20.097514239231,256,"Model with Current Monash Setpoints"
"257",20.1514503947865,257,"Model with Current Monash Setpoints"
"258",20.2053865503421,258,"Model with Current Monash Setpoints"
"259",20.2593227058976,259,"Model with Current Monash Setpoints"
"260",20.3132588614532,260,"Model with Current Monash Setpoints"
"261",20.3671950170087,261,"Model with Current Monash Setpoints"
"262",20.4211311725643,262,"Model with Current Monash Setpoints"
"263",20.4750673281198,263,"Model with Current Monash Setpoints"
"264",20.5290034836754,264,"Model with Current Monash Setpoints"
"265",20.5829396392309,265,"Model with Current Monash Setpoints"
"266",20.6368757947865,266,"Model with Current Monash Setpoints"
"267",20.690811950342,267,"Model with Current Monash Setpoints"
"268",20.7399934170087,268,"Model with Current Monash Setpoints"
"269",20.7891748836754,269,"Model with Current Monash Setpoints"
"270",20.838356350342,270,"Model with Current Monash Setpoints"
"271",20.8875378170087,271,"Model with Current Monash Setpoints"
"272",20.9367192836754,272,"Model with Current Monash Setpoints"
"273",20.9859007503421,273,"Model with Current Monash Setpoints"
"274",21.0350822170087,274,"Model with Current Monash Setpoints"
"275",20.9585187374815,275,"Model with Current Monash Setpoints"
"276",20.8819552579542,276,"Model with Current Monash Setpoints"
"277",20.8053917784269,277,"Model with Current Monash Setpoints"
"278",20.7288282988997,278,"Model with Current Monash Setpoints"
"279",20.6522648193724,279,"Model with Current Monash Setpoints"
"280",20.5757013398452,280,"Model with Current Monash Setpoints"
"281",20.4991378603179,281,"Model with Current Monash Setpoints"
"282",20.4225743807906,282,"Model with Current Monash Setpoints"
"283",20.3460109012634,283,"Model with Current Monash Setpoints"
"284",20.2694474217361,284,"Model with Current Monash Setpoints"
"285",20.1928839422089,285,"Model with Current Monash Setpoints"
"286",20.1163204626816,286,"Model with Current Monash Setpoints"
"287",20.0397569831544,287,"Model with Current Monash Setpoints"
"288",19.9631935036271,288,"Model with Current Monash Setpoints"
"289",20.0202822147382,289,"Model with Current Monash Setpoints"
"290",20.0773709258493,290,"Model with Current Monash Setpoints"
"291",20.1344596369604,291,"Model with Current Monash Setpoints"
"292",20.1915483480715,292,"Model with Current Monash Setpoints"
"293",20.2486370591826,293,"Model with Current Monash Setpoints"
"294",20.3057257702938,294,"Model with Current Monash Setpoints"
"295",20.3628144814049,295,"Model with Current Monash Setpoints"
"296",20.419903192516,296,"Model with Current Monash Setpoints"
"297",20.4769919036271,297,"Model with Current Monash Setpoints"
"298",20.5340806147382,298,"Model with Current Monash Setpoints"
"299",20.5911693258493,299,"Model with Current Monash Setpoints"
"300",20.6482580369604,300,"Model with Current Monash Setpoints"
"301",20.7053467480715,301,"Model with Current Monash Setpoints"
"302",20.7624354591826,302,"Model with Current Monash Setpoints"
"303",20.8162195258493,303,"Model with Current Monash Setpoints"
"304",20.870003592516,304,"Model with Current Monash Setpoints"
"305",20.9237876591826,305,"Model with Current Monash Setpoints"
"306",20.9775717258493,306,"Model with Current Monash Setpoints"
"307",21.031355792516,307,"Model with Current Monash Setpoints"
"308",20.9585055407421,308,"Model with Current Monash Setpoints"
"309",20.8856552889682,309,"Model with Current Monash Setpoints"
"310",20.8128050371943,310,"Model with Current Monash Setpoints"
"311",20.7399547854204,311,"Model with Current Monash Setpoints"
"312",20.6671045336465,312,"Model with Current Monash Setpoints"
"313",20.5942542818727,313,"Model with Current Monash Setpoints"
"314",20.5214040300988,314,"Model with Current Monash Setpoints"
"315",20.4485537783249,315,"Model with Current Monash Setpoints"
"316",20.375703526551,316,"Model with Current Monash Setpoints"
"317",20.3028532747771,317,"Model with Current Monash Setpoints"
"318",20.2300030230032,318,"Model with Current Monash Setpoints"
"319",20.1571527712294,319,"Model with Current Monash Setpoints"
"320",20.0843025194555,320,"Model with Current Monash Setpoints"
"321",20.0114522676816,321,"Model with Current Monash Setpoints"
"322",19.9684059657562,322,"Model with Current Monash Setpoints"
"323",20.0273205879784,323,"Model with Current Monash Setpoints"
"324",20.0862352102006,324,"Model with Current Monash Setpoints"
"325",20.1451498324228,325,"Model with Current Monash Setpoints"
"326",20.2040644546451,326,"Model with Current Monash Setpoints"
"327",20.2629790768673,327,"Model with Current Monash Setpoints"
"328",20.3218936990895,328,"Model with Current Monash Setpoints"
"329",20.3808083213117,329,"Model with Current Monash Setpoints"
"330",20.4397229435339,330,"Model with Current Monash Setpoints"
"331",20.4986375657562,331,"Model with Current Monash Setpoints"
"332",20.5575521879784,332,"Model with Current Monash Setpoints"
"333",20.6164668102006,333,"Model with Current Monash Setpoints"
"334",20.6753814324228,334,"Model with Current Monash Setpoints"
"335",20.7342960546451,335,"Model with Current Monash Setpoints"
"336",20.7932106768673,336,"Model with Current Monash Setpoints"
"337",20.8501905879784,337,"Model with Current Monash Setpoints"
"338",20.9071704990895,338,"Model with Current Monash Setpoints"
"339",20.9641504102006,339,"Model with Current Monash Setpoints"
"340",21.0211303213117,340,"Model with Current Monash Setpoints"
"341",20.9652221789569,341,"Model with Current Monash Setpoints"
"342",20.9093140366021,342,"Model with Current Monash Setpoints"
"343",20.8534058942473,343,"Model with Current Monash Setpoints"
"344",20.7974977518925,344,"Model with Current Monash Setpoints"
"345",20.7415896095377,345,"Model with Current Monash Setpoints"
"346",20.6856814671829,346,"Model with Current Monash Setpoints"
"347",20.6297733248281,347,"Model with Current Monash Setpoints"
"348",20.5738651824733,348,"Model with Current Monash Setpoints"
"349",20.5179570401185,349,"Model with Current Monash Setpoints"
"350",20.4620488977637,350,"Model with Current Monash Setpoints"
"351",20.4061407554089,351,"Model with Current Monash Setpoints"
"352",20.350232613054,352,"Model with Current Monash Setpoints"
"353",20.2943244706992,353,"Model with Current Monash Setpoints"
"354",20.2384163283444,354,"Model with Current Monash Setpoints"
"355",20.1976876672796,355,"Model with Current Monash Setpoints"
"356",20.1569590062149,356,"Model with Current Monash Setpoints"
"357",20.1162303451501,357,"Model with Current Monash Setpoints"
"358",20.0755016840853,358,"Model with Current Monash Setpoints"
"359",20.0347730230205,359,"Model with Current Monash Setpoints"
"360",19.9940443619557,360,"Model with Current Monash Setpoints"
"361",20.0531806286224,361,"Model with Current Monash Setpoints"
"362",20.112316895289,362,"Model with Current Monash Setpoints"
"363",20.1714531619557,363,"Model with Current Monash Setpoints"
"364",20.2305894286224,364,"Model with Current Monash Setpoints"
"365",20.289725695289,365,"Model with Current Monash Setpoints"
"366",20.3488619619557,366,"Model with Current Monash Setpoints"
"367",20.4079982286224,367,"Model with Current Monash Setpoints"
"368",20.467134495289,368,"Model with Current Monash Setpoints"
"369",20.5262707619557,369,"Model with Current Monash Setpoints"
"370",20.5854070286224,370,"Model with Current Monash Setpoints"
"371",20.644543295289,371,"Model with Current Monash Setpoints"
"372",20.7036795619557,372,"Model with Current Monash Setpoints"
"373",20.7628158286224,373,"Model with Current Monash Setpoints"
"374",20.821952095289,374,"Model with Current Monash Setpoints"
"375",20.8845304286224,375,"Model with Current Monash Setpoints"
"376",20.9471087619557,376,"Model with Current Monash Setpoints"
"377",21.009687095289,377,"Model with Current Monash Setpoints"
"378",20.957780419427,378,"Model with Current Monash Setpoints"
"379",20.905873743565,379,"Model with Current Monash Setpoints"
"380",20.853967067703,380,"Model with Current Monash Setpoints"
"381",20.802060391841,381,"Model with Current Monash Setpoints"
"382",20.750153715979,382,"Model with Current Monash Setpoints"
"383",20.698247040117,383,"Model with Current Monash Setpoints"
"384",20.646340364255,384,"Model with Current Monash Setpoints"
"385",20.594433688393,385,"Model with Current Monash Setpoints"
"386",20.542527012531,386,"Model with Current Monash Setpoints"
"387",20.490620336669,387,"Model with Current Monash Setpoints"
"388",20.438713660807,388,"Model with Current Monash Setpoints"
"389",20.386806984945,389,"Model with Current Monash Setpoints"
"390",20.334900309083,390,"Model with Current Monash Setpoints"
"391",20.282993633221,391,"Model with Current Monash Setpoints"
"392",20.2417920479676,392,"Model with Current Monash Setpoints"
"393",20.2005904627141,393,"Model with Current Monash Setpoints"
"394",20.1593888774607,394,"Model with Current Monash Setpoints"
"395",20.1181872922072,395,"Model with Current Monash Setpoints"
"396",20.0769857069538,396,"Model with Current Monash Setpoints"
"397",20.0357841217003,397,"Model with Current Monash Setpoints"
"398",19.9945825364469,398,"Model with Current Monash Setpoints"
"399",20.0478990253358,399,"Model with Current Monash Setpoints"
"400",20.1012155142246,400,"Model with Current Monash Setpoints"
"401",20.1545320031135,401,"Model with Current Monash Setpoints"
"402",20.2078484920024,402,"Model with Current Monash Setpoints"
"403",20.2611649808913,403,"Model with Current Monash Setpoints"
"404",20.3144814697802,404,"Model with Current Monash Setpoints"
"405",20.3677979586691,405,"Model with Current Monash Setpoints"
"406",20.421114447558,406,"Model with Current Monash Setpoints"
"407",20.4744309364469,407,"Model with Current Monash Setpoints"
"408",20.5277474253358,408,"Model with Current Monash Setpoints"
"409",20.5810639142247,409,"Model with Current Monash Setpoints"
"410",20.6343804031135,410,"Model with Current Monash Setpoints"
"411",20.6876968920024,411,"Model with Current Monash Setpoints"
"412",20.7410133808913,412,"Model with Current Monash Setpoints"
"413",20.800188647558,413,"Model with Current Monash Setpoints"
"414",20.8593639142247,414,"Model with Current Monash Setpoints"
"415",20.9185391808913,415,"Model with Current Monash Setpoints"
"416",20.977714447558,416,"Model with Current Monash Setpoints"
"417",21.0368897142247,417,"Model with Current Monash Setpoints"
"418",20.9820677809949,418,"Model with Current Monash Setpoints"
"419",20.9272458477652,419,"Model with Current Monash Setpoints"
"420",20.8724239145355,420,"Model with Current Monash Setpoints"
"421",20.8176019813058,421,"Model with Current Monash Setpoints"
"422",20.7627800480761,422,"Model with Current Monash Setpoints"
"423",20.7079581148464,423,"Model with Current Monash Setpoints"
"424",20.6531361816167,424,"Model with Current Monash Setpoints"
"425",20.598314248387,425,"Model with Current Monash Setpoints"
"426",20.5434923151573,426,"Model with Current Monash Setpoints"
"427",20.4886703819276,427,"Model with Current Monash Setpoints"
"428",20.4338484486979,428,"Model with Current Monash Setpoints"
"429",20.3790265154682,429,"Model with Current Monash Setpoints"
"430",20.3242045822385,430,"Model with Current Monash Setpoints"
"431",20.2693826490088,431,"Model with Current Monash Setpoints"
"432",20.2291177074874,432,"Model with Current Monash Setpoints"
"433",20.188852765966,433,"Model with Current Monash Setpoints"
"434",20.1485878244446,434,"Model with Current Monash Setpoints"
"435",20.1083228829232,435,"Model with Current Monash Setpoints"
"436",20.0680579414018,436,"Model with Current Monash Setpoints"
"437",20.0277929998804,437,"Model with Current Monash Setpoints"
"438",19.987528058359,438,"Model with Current Monash Setpoints"
"439",20.0449740361368,439,"Model with Current Monash Setpoints"
"440",20.1024200139146,440,"Model with Current Monash Setpoints"
"441",20.1598659916924,441,"Model with Current Monash Setpoints"
"442",20.2173119694701,442,"Model with Current Monash Setpoints"
"443",20.2747579472479,443,"Model with Current Monash Setpoints"
"444",20.3322039250257,444,"Model with Current Monash Setpoints"
"445",20.3896499028035,445,"Model with Current Monash Setpoints"
"446",20.4470958805813,446,"Model with Current Monash Setpoints"
"447",20.504541858359,447,"Model with Current Monash Setpoints"
"448",20.5619878361368,448,"Model with Current Monash Setpoints"
"449",20.6194338139146,449,"Model with Current Monash Setpoints"
"450",20.6768797916924,450,"Model with Current Monash Setpoints"
"451",20.7343257694701,451,"Model with Current Monash Setpoints"
"452",20.7917717472479,452,"Model with Current Monash Setpoints"
"453",20.852626458359,453,"Model with Current Monash Setpoints"
"454",20.9134811694701,454,"Model with Current Monash Setpoints"
"455",20.9743358805813,455,"Model with Current Monash Setpoints"
"456",21.0351905916924,456,"Model with Current Monash Setpoints"
"457",20.9766521728915,457,"Model with Current Monash Setpoints"
"458",20.9181137540906,458,"Model with Current Monash Setpoints"
"459",20.8595753352897,459,"Model with Current Monash Setpoints"
"460",20.8010369164888,460,"Model with Current Monash Setpoints"
"461",20.7424984976879,461,"Model with Current Monash Setpoints"
"462",20.6839600788871,462,"Model with Current Monash Setpoints"
"463",20.6254216600862,463,"Model with Current Monash Setpoints"
"464",20.5668832412853,464,"Model with Current Monash Setpoints"
"465",20.5083448224844,465,"Model with Current Monash Setpoints"
"466",20.4498064036835,466,"Model with Current Monash Setpoints"
"467",20.3912679848826,467,"Model with Current Monash Setpoints"
"468",20.3327295660817,468,"Model with Current Monash Setpoints"
"469",20.2741911472809,469,"Model with Current Monash Setpoints"
"470",20.21565272848,470,"Model with Current Monash Setpoints"
"471",20.1740330833809,471,"Model with Current Monash Setpoints"
"472",20.1324134382819,472,"Model with Current Monash Setpoints"
"473",20.0907937931828,473,"Model with Current Monash Setpoints"
"474",20.0491741480838,474,"Model with Current Monash Setpoints"
"475",20.0075545029847,475,"Model with Current Monash Setpoints"
"476",19.9659348578857,476,"Model with Current Monash Setpoints"
"477",20.0235252356635,477,"Model with Current Monash Setpoints"
"478",20.0811156134413,478,"Model with Current Monash Setpoints"
"479",20.138705991219,479,"Model with Current Monash Setpoints"
"480",20.1962963689968,480,"Model with Current Monash Setpoints"
"481",20.2538867467746,481,"Model with Current Monash Setpoints"
"482",20.3114771245524,482,"Model with Current Monash Setpoints"
"483",20.3690675023302,483,"Model with Current Monash Setpoints"
"484",20.4266578801079,484,"Model with Current Monash Setpoints"
"485",20.4842482578857,485,"Model with Current Monash Setpoints"
