"","forecast","time","Model"
"484",20.0398217287038,484,"Model with Current Monash Setpoints"
"485",20.0827265064816,485,"Model with Current Monash Setpoints"
"486",20.1256312842594,486,"Model with Current Monash Setpoints"
"487",20.1685360620372,487,"Model with Current Monash Setpoints"
"488",20.2114408398149,488,"Model with Current Monash Setpoints"
"489",20.2543456175927,489,"Model with Current Monash Setpoints"
"490",20.2972503953705,490,"Model with Current Monash Setpoints"
"491",20.3401551731483,491,"Model with Current Monash Setpoints"
"492",20.3830599509261,492,"Model with Current Monash Setpoints"
"493",20.4259647287038,493,"Model with Current Monash Setpoints"
"494",20.4688695064816,494,"Model with Current Monash Setpoints"
"495",20.5117742842594,495,"Model with Current Monash Setpoints"
"496",20.5546790620372,496,"Model with Current Monash Setpoints"
"497",20.5983899064816,497,"Model with Current Monash Setpoints"
"498",20.6421007509261,498,"Model with Current Monash Setpoints"
"499",20.6858115953705,499,"Model with Current Monash Setpoints"
"500",20.7295224398149,500,"Model with Current Monash Setpoints"
"501",20.7732332842594,501,"Model with Current Monash Setpoints"
"502",20.8169441287038,502,"Model with Current Monash Setpoints"
"503",20.8606549731483,503,"Model with Current Monash Setpoints"
"504",20.9043658175927,504,"Model with Current Monash Setpoints"
"505",20.9480766620372,505,"Model with Current Monash Setpoints"
"506",20.9917875064816,506,"Model with Current Monash Setpoints"
"507",21.0354983509261,507,"Model with Current Monash Setpoints"
"508",20.9083076050232,508,"Model with Current Monash Setpoints"
"509",20.7811168591204,509,"Model with Current Monash Setpoints"
"510",20.6539261132176,510,"Model with Current Monash Setpoints"
"511",20.5267353673148,511,"Model with Current Monash Setpoints"
"512",20.3995446214119,512,"Model with Current Monash Setpoints"
"513",20.2723538755091,513,"Model with Current Monash Setpoints"
"514",20.1451631296063,514,"Model with Current Monash Setpoints"
"515",20.0179723837035,515,"Model with Current Monash Setpoints"
"516",19.8907816378007,516,"Model with Current Monash Setpoints"
"517",19.9355403044673,517,"Model with Current Monash Setpoints"
"518",19.981954971134,518,"Model with Current Monash Setpoints"
"519",20.0254367266895,519,"Model with Current Monash Setpoints"
"520",20.0689184822451,520,"Model with Current Monash Setpoints"
"521",20.1124002378006,521,"Model with Current Monash Setpoints"
"522",20.1558819933562,522,"Model with Current Monash Setpoints"
"523",20.1993637489118,523,"Model with Current Monash Setpoints"
"524",20.2428455044673,524,"Model with Current Monash Setpoints"
"525",20.2863272600229,525,"Model with Current Monash Setpoints"
"526",20.3298090155784,526,"Model with Current Monash Setpoints"
"527",20.373290771134,527,"Model with Current Monash Setpoints"
"528",20.4167725266895,528,"Model with Current Monash Setpoints"
"529",20.4602542822451,529,"Model with Current Monash Setpoints"
"530",20.5037360378006,530,"Model with Current Monash Setpoints"
"531",20.547929971134,531,"Model with Current Monash Setpoints"
"532",20.5921239044673,532,"Model with Current Monash Setpoints"
"533",20.6363178378006,533,"Model with Current Monash Setpoints"
"534",20.680511771134,534,"Model with Current Monash Setpoints"
"535",20.7247057044673,535,"Model with Current Monash Setpoints"
"536",20.7688996378006,536,"Model with Current Monash Setpoints"
"537",20.813093571134,537,"Model with Current Monash Setpoints"
"538",20.8572875044673,538,"Model with Current Monash Setpoints"
"539",20.9014814378006,539,"Model with Current Monash Setpoints"
"540",20.945675371134,540,"Model with Current Monash Setpoints"
"541",20.9898693044673,541,"Model with Current Monash Setpoints"
"542",21.0340632378006,542,"Model with Current Monash Setpoints"
"543",20.8417124008047,543,"Model with Current Monash Setpoints"
"544",20.6493615638088,544,"Model with Current Monash Setpoints"
"545",20.4570107268129,545,"Model with Current Monash Setpoints"
"546",20.2646598898171,546,"Model with Current Monash Setpoints"
"547",20.0723090528212,547,"Model with Current Monash Setpoints"
"548",19.8799582158253,548,"Model with Current Monash Setpoints"
"549",19.9188683602697,549,"Model with Current Monash Setpoints"
"550",19.9590072491586,550,"Model with Current Monash Setpoints"
"551",20.0024805602697,551,"Model with Current Monash Setpoints"
"552",20.0459538713808,552,"Model with Current Monash Setpoints"
"553",20.0894271824919,553,"Model with Current Monash Setpoints"
"554",20.132900493603,554,"Model with Current Monash Setpoints"
"555",20.1763738047142,555,"Model with Current Monash Setpoints"
"556",20.2198471158253,556,"Model with Current Monash Setpoints"
"557",20.2633204269364,557,"Model with Current Monash Setpoints"
"558",20.3067937380475,558,"Model with Current Monash Setpoints"
"559",20.3502670491586,559,"Model with Current Monash Setpoints"
"560",20.3937403602697,560,"Model with Current Monash Setpoints"
"561",20.4372136713808,561,"Model with Current Monash Setpoints"
"562",20.4806869824919,562,"Model with Current Monash Setpoints"
"563",20.5213245380475,563,"Model with Current Monash Setpoints"
"564",20.561962093603,564,"Model with Current Monash Setpoints"
"565",20.6025996491586,565,"Model with Current Monash Setpoints"
"566",20.6432372047142,566,"Model with Current Monash Setpoints"
"567",20.6838747602697,567,"Model with Current Monash Setpoints"
"568",20.7245123158253,568,"Model with Current Monash Setpoints"
"569",20.7651498713808,569,"Model with Current Monash Setpoints"
"570",20.8057874269364,570,"Model with Current Monash Setpoints"
"571",20.8464249824919,571,"Model with Current Monash Setpoints"
"572",20.8870625380475,572,"Model with Current Monash Setpoints"
"573",20.927700093603,573,"Model with Current Monash Setpoints"
"574",20.9683376491586,574,"Model with Current Monash Setpoints"
"575",21.0089752047142,575,"Model with Current Monash Setpoints"
"576",20.8105639164459,576,"Model with Current Monash Setpoints"
"577",20.6121526281777,577,"Model with Current Monash Setpoints"
"578",20.4137413399095,578,"Model with Current Monash Setpoints"
"579",20.2153300516412,579,"Model with Current Monash Setpoints"
"580",20.016918763373,580,"Model with Current Monash Setpoints"
"581",19.8185074751048,581,"Model with Current Monash Setpoints"
"582",19.858556497327,582,"Model with Current Monash Setpoints"
"583",19.8987638084381,583,"Model with Current Monash Setpoints"
"584",19.9398508751048,584,"Model with Current Monash Setpoints"
"585",19.9831479639936,585,"Model with Current Monash Setpoints"
"586",20.0266399862159,586,"Model with Current Monash Setpoints"
"587",20.0701320084381,587,"Model with Current Monash Setpoints"
"588",20.1136240306603,588,"Model with Current Monash Setpoints"
"589",20.1571160528825,589,"Model with Current Monash Setpoints"
"590",20.2006080751047,590,"Model with Current Monash Setpoints"
"591",20.244100097327,591,"Model with Current Monash Setpoints"
"592",20.2875921195492,592,"Model with Current Monash Setpoints"
"593",20.3310841417714,593,"Model with Current Monash Setpoints"
"594",20.3745761639936,594,"Model with Current Monash Setpoints"
"595",20.4180681862159,595,"Model with Current Monash Setpoints"
"596",20.4572964528825,596,"Model with Current Monash Setpoints"
"597",20.4965247195492,597,"Model with Current Monash Setpoints"
"598",20.5357529862159,598,"Model with Current Monash Setpoints"
"599",20.5749812528825,599,"Model with Current Monash Setpoints"
"600",20.6142095195492,600,"Model with Current Monash Setpoints"
"601",20.6534377862158,601,"Model with Current Monash Setpoints"
"602",20.6926660528825,602,"Model with Current Monash Setpoints"
"603",20.7318943195492,603,"Model with Current Monash Setpoints"
"604",20.7711225862158,604,"Model with Current Monash Setpoints"
"605",20.8103508528825,605,"Model with Current Monash Setpoints"
"606",20.8495791195492,606,"Model with Current Monash Setpoints"
"607",20.8888073862158,607,"Model with Current Monash Setpoints"
"608",20.9280356528825,608,"Model with Current Monash Setpoints"
"609",20.9672639195492,609,"Model with Current Monash Setpoints"
"610",21.0082887417714,610,"Model with Current Monash Setpoints"
"611",20.822034235772,611,"Model with Current Monash Setpoints"
"612",20.6357797297726,612,"Model with Current Monash Setpoints"
"613",20.4495252237733,613,"Model with Current Monash Setpoints"
"614",20.2632707177739,614,"Model with Current Monash Setpoints"
"615",20.0770162117745,615,"Model with Current Monash Setpoints"
"616",19.8907617057751,616,"Model with Current Monash Setpoints"
"617",19.9294316835529,617,"Model with Current Monash Setpoints"
"618",19.9723975279973,618,"Model with Current Monash Setpoints"
"619",20.0169884168862,619,"Model with Current Monash Setpoints"
"620",20.0615793057751,620,"Model with Current Monash Setpoints"
"621",20.106170194664,621,"Model with Current Monash Setpoints"
"622",20.1507610835529,622,"Model with Current Monash Setpoints"
"623",20.1953519724418,623,"Model with Current Monash Setpoints"
"624",20.2399428613307,624,"Model with Current Monash Setpoints"
"625",20.2845337502196,625,"Model with Current Monash Setpoints"
"626",20.3291246391084,626,"Model with Current Monash Setpoints"
"627",20.3737155279973,627,"Model with Current Monash Setpoints"
"628",20.4183064168862,628,"Model with Current Monash Setpoints"
"629",20.4628973057751,629,"Model with Current Monash Setpoints"
"630",20.507488194664,630,"Model with Current Monash Setpoints"
"631",20.5478484613307,631,"Model with Current Monash Setpoints"
"632",20.5882087279973,632,"Model with Current Monash Setpoints"
"633",20.628568994664,633,"Model with Current Monash Setpoints"
"634",20.6689292613307,634,"Model with Current Monash Setpoints"
"635",20.7092895279973,635,"Model with Current Monash Setpoints"
"636",20.749649794664,636,"Model with Current Monash Setpoints"
"637",20.7900100613307,637,"Model with Current Monash Setpoints"
"638",20.8303703279973,638,"Model with Current Monash Setpoints"
"639",20.870730594664,639,"Model with Current Monash Setpoints"
"640",20.9110908613307,640,"Model with Current Monash Setpoints"
"641",20.9514511279973,641,"Model with Current Monash Setpoints"
"642",20.991811394664,642,"Model with Current Monash Setpoints"
"643",21.0321716613307,643,"Model with Current Monash Setpoints"
"644",20.8304574407512,644,"Model with Current Monash Setpoints"
"645",20.6287432201717,645,"Model with Current Monash Setpoints"
"646",20.4270289995923,646,"Model with Current Monash Setpoints"
"647",20.2253147790128,647,"Model with Current Monash Setpoints"
"648",20.0236005584334,648,"Model with Current Monash Setpoints"
"649",19.8218863378539,649,"Model with Current Monash Setpoints"
"650",19.8643089600761,650,"Model with Current Monash Setpoints"
"651",19.9045638711872,651,"Model with Current Monash Setpoints"
"652",19.9432551378539,652,"Model with Current Monash Setpoints"
"653",19.986516248965,653,"Model with Current Monash Setpoints"
"654",20.0252888934095,654,"Model with Current Monash Setpoints"
"655",20.0640615378539,655,"Model with Current Monash Setpoints"
"656",20.1028341822984,656,"Model with Current Monash Setpoints"
"657",20.1416068267428,657,"Model with Current Monash Setpoints"
"658",20.1803794711873,658,"Model with Current Monash Setpoints"
"659",20.2191521156317,659,"Model with Current Monash Setpoints"
"660",20.2579247600762,660,"Model with Current Monash Setpoints"
"715",12.4249248024827,55,"Optimised Model"
"716",12.6666842691494,56,"Optimised Model"
"717",12.908443735816,57,"Optimised Model"
"718",13.1502032024827,58,"Optimised Model"
"719",13.3919626691494,59,"Optimised Model"
"720",13.633722135816,60,"Optimised Model"
"721",13.8754816024827,61,"Optimised Model"
"722",14.1172410691494,62,"Optimised Model"
"723",14.3590005358161,63,"Optimised Model"
"724",14.6007600024827,64,"Optimised Model"
"725",14.8425194691494,65,"Optimised Model"
"726",15.0842789358161,66,"Optimised Model"
"727",15.3260384024827,67,"Optimised Model"
"728",15.5677978691494,68,"Optimised Model"
"729",15.7315620247049,69,"Optimised Model"
"730",15.8953261802605,70,"Optimised Model"
"731",16.0590903358161,71,"Optimised Model"
"732",16.2228544913716,72,"Optimised Model"
"733",16.3866186469272,73,"Optimised Model"
"734",16.5503828024827,74,"Optimised Model"
"735",16.7141469580383,75,"Optimised Model"
"736",16.8779111135938,76,"Optimised Model"
"737",17.0416752691494,77,"Optimised Model"
"738",17.2054394247049,78,"Optimised Model"
"739",17.3692035802605,79,"Optimised Model"
"740",17.532967735816,80,"Optimised Model"
"741",17.6967318913716,81,"Optimised Model"
"742",17.8604960469272,82,"Optimised Model"
"743",18.0242602024827,83,"Optimised Model"
"744",18.0784287802605,84,"Optimised Model"
"745",18.1325973580383,85,"Optimised Model"
"746",18.186765935816,86,"Optimised Model"
"747",18.2409345135938,87,"Optimised Model"
"748",18.2951030913716,88,"Optimised Model"
"749",18.3492716691494,89,"Optimised Model"
"750",18.4034402469271,90,"Optimised Model"
"751",18.4576088247049,91,"Optimised Model"
"752",18.5117774024827,92,"Optimised Model"
"753",18.5659459802605,93,"Optimised Model"
"754",18.6201145580383,94,"Optimised Model"
"755",18.674283135816,95,"Optimised Model"
"756",18.7284517135938,96,"Optimised Model"
"757",18.7826202913716,97,"Optimised Model"
"758",18.8367888691494,98,"Optimised Model"
"759",18.8983303135938,99,"Optimised Model"
"760",18.9598717580382,100,"Optimised Model"
"761",19.0214132024827,101,"Optimised Model"
"762",19.0829546469271,102,"Optimised Model"
"763",19.1444960913716,103,"Optimised Model"
"764",19.206037535816,104,"Optimised Model"
"765",19.2675789802605,105,"Optimised Model"
"766",19.3291204247049,106,"Optimised Model"
"767",19.3906618691494,107,"Optimised Model"
"768",19.4522033135938,108,"Optimised Model"
"769",19.5137447580382,109,"Optimised Model"
"770",19.5752862024827,110,"Optimised Model"
"771",19.6368276469271,111,"Optimised Model"
"772",19.6983690913716,112,"Optimised Model"
"773",19.759910535816,113,"Optimised Model"
"774",19.804024719943,114,"Optimised Model"
"775",19.84813890407,115,"Optimised Model"
"776",19.892253088197,116,"Optimised Model"
"777",19.9363672723239,117,"Optimised Model"
"778",19.9796032723239,118,"Optimised Model"
"779",20.0207168278795,119,"Optimised Model"
"780",20.0618303834351,120,"Optimised Model"
"781",20.1029439389906,121,"Optimised Model"
"782",20.1440574945462,122,"Optimised Model"
"783",20.1851710501017,123,"Optimised Model"
"784",20.2262846056573,124,"Optimised Model"
"785",20.2673981612128,125,"Optimised Model"
"786",20.3085117167684,126,"Optimised Model"
"787",20.3496252723239,127,"Optimised Model"
"788",20.3907388278795,128,"Optimised Model"
"789",20.4318523834351,129,"Optimised Model"
"790",20.4729659389906,130,"Optimised Model"
"791",20.5140794945462,131,"Optimised Model"
"792",20.5551930501017,132,"Optimised Model"
"793",20.5934116183557,133,"Optimised Model"
"794",20.6316301866096,134,"Optimised Model"
"795",20.6698487548636,135,"Optimised Model"
"796",20.7080673231176,136,"Optimised Model"
"797",20.7462858913715,137,"Optimised Model"
"798",20.7845044596255,138,"Optimised Model"
"799",20.8227230278795,139,"Optimised Model"
"800",20.8609415961335,140,"Optimised Model"
"801",20.8991601643874,141,"Optimised Model"
"802",20.9373787326414,142,"Optimised Model"
"803",20.9755973008954,143,"Optimised Model"
"804",21.0138158691493,144,"Optimised Model"
"805",20.8190519768574,145,"Optimised Model"
"806",20.6242880845654,146,"Optimised Model"
"807",20.4295241922735,147,"Optimised Model"
"808",20.2347602999815,148,"Optimised Model"
"809",20.0399964076896,149,"Optimised Model"
"810",19.8452325153976,150,"Optimised Model"
"811",19.8849261820643,151,"Optimised Model"
"812",19.9239986487309,152,"Optimised Model"
"813",19.9630227820643,153,"Optimised Model"
"814",20.0018725820643,154,"Optimised Model"
"815",20.0407223820643,155,"Optimised Model"
"816",20.0795721820643,156,"Optimised Model"
"817",20.1184219820643,157,"Optimised Model"
"818",20.1572717820643,158,"Optimised Model"
"819",20.1961215820643,159,"Optimised Model"
"820",20.2349713820643,160,"Optimised Model"
"821",20.2738211820643,161,"Optimised Model"
"822",20.3126709820643,162,"Optimised Model"
"823",20.3515207820643,163,"Optimised Model"
"824",20.3903705820643,164,"Optimised Model"
"825",20.4310156709532,165,"Optimised Model"
"826",20.4716607598421,166,"Optimised Model"
"827",20.512305848731,167,"Optimised Model"
"828",20.5529509376199,168,"Optimised Model"
"829",20.5935960265087,169,"Optimised Model"
"830",20.6342411153976,170,"Optimised Model"
"831",20.6748862042865,171,"Optimised Model"
"832",20.7155312931754,172,"Optimised Model"
"833",20.7561763820643,173,"Optimised Model"
"834",20.7968214709532,174,"Optimised Model"
"835",20.8374665598421,175,"Optimised Model"
"836",20.878111648731,176,"Optimised Model"
"837",20.9187567376199,177,"Optimised Model"
"838",20.9594018265088,178,"Optimised Model"
"839",20.999221448731,179,"Optimised Model"
"840",21.0390410709532,180,"Optimised Model"
"841",20.8469503938299,181,"Optimised Model"
"842",20.6548597167065,182,"Optimised Model"
"843",20.4627690395832,183,"Optimised Model"
"844",20.2706783624599,184,"Optimised Model"
"845",20.0785876853365,185,"Optimised Model"
"846",19.8864970082132,186,"Optimised Model"
"847",19.9306047193243,187,"Optimised Model"
"848",19.9699601637688,188,"Optimised Model"
"849",20.0175426304354,189,"Optimised Model"
"850",20.0651250971021,190,"Optimised Model"
"851",20.1127075637688,191,"Optimised Model"
"852",20.1602900304354,192,"Optimised Model"
"853",20.2078724971021,193,"Optimised Model"
"854",20.2554549637688,194,"Optimised Model"
"855",20.3030374304354,195,"Optimised Model"
"856",20.3506198971021,196,"Optimised Model"
"857",20.3982023637688,197,"Optimised Model"
"858",20.4457848304354,198,"Optimised Model"
"859",20.4933672971021,199,"Optimised Model"
"860",20.5409497637688,200,"Optimised Model"
"861",20.5863847637688,201,"Optimised Model"
"862",20.6318197637688,202,"Optimised Model"
"863",20.6772547637688,203,"Optimised Model"
"864",20.7226897637688,204,"Optimised Model"
"865",20.7681247637688,205,"Optimised Model"
"866",20.8135597637688,206,"Optimised Model"
"867",20.8589947637688,207,"Optimised Model"
"868",20.9044297637688,208,"Optimised Model"
"869",20.9498647637688,209,"Optimised Model"
"870",20.9952997637688,210,"Optimised Model"
"871",21.0407347637688,211,"Optimised Model"
"872",20.8704947250978,212,"Optimised Model"
"873",20.7002546864269,213,"Optimised Model"
"874",20.5300146477559,214,"Optimised Model"
"875",20.359774609085,215,"Optimised Model"
"876",20.189534570414,216,"Optimised Model"
"877",20.0192945317431,217,"Optimised Model"
"878",19.8490544930721,218,"Optimised Model"
"879",19.890601381961,219,"Optimised Model"
"880",19.9336331375166,220,"Optimised Model"
"881",19.9821365597388,221,"Optimised Model"
"882",20.031286381961,222,"Optimised Model"
"883",20.0804362041833,223,"Optimised Model"
"884",20.1295860264055,224,"Optimised Model"
"885",20.1787358486277,225,"Optimised Model"
"886",20.2278856708499,226,"Optimised Model"
"887",20.2770354930721,227,"Optimised Model"
"888",20.3261853152944,228,"Optimised Model"
"889",20.3753351375166,229,"Optimised Model"
"890",20.4244849597388,230,"Optimised Model"
"891",20.473634781961,231,"Optimised Model"
"892",20.5227846041833,232,"Optimised Model"
"893",20.5624719375166,233,"Optimised Model"
"894",20.6021592708499,234,"Optimised Model"
"895",20.6418466041833,235,"Optimised Model"
"896",20.6815339375166,236,"Optimised Model"
"897",20.7212212708499,237,"Optimised Model"
"898",20.7609086041833,238,"Optimised Model"
"899",20.8005959375166,239,"Optimised Model"
"900",20.8402832708499,240,"Optimised Model"
"901",20.8799706041833,241,"Optimised Model"
"902",20.9196579375166,242,"Optimised Model"
"903",20.9593452708499,243,"Optimised Model"
"904",20.9990326041833,244,"Optimised Model"
"905",21.0387199375166,245,"Optimised Model"
"906",20.8649367916386,246,"Optimised Model"
"907",20.6911536457605,247,"Optimised Model"
"908",20.5173704998825,248,"Optimised Model"
"909",20.3435873540045,249,"Optimised Model"
"910",20.1698042081264,250,"Optimised Model"
"911",19.9960210622484,251,"Optimised Model"
"912",20.0376035733595,252,"Optimised Model"
"913",20.0791860844706,253,"Optimised Model"
"914",20.1207685955817,254,"Optimised Model"
"915",20.1623511066928,255,"Optimised Model"
"916",20.203933617804,256,"Optimised Model"
"917",20.2455161289151,257,"Optimised Model"
"918",20.2870986400262,258,"Optimised Model"
"919",20.3286811511373,259,"Optimised Model"
"920",20.3702636622484,260,"Optimised Model"
"921",20.4118461733595,261,"Optimised Model"
"922",20.4534286844706,262,"Optimised Model"
"923",20.4950111955817,263,"Optimised Model"
"924",20.5365937066929,264,"Optimised Model"
"925",20.578176217804,265,"Optimised Model"
"926",20.6204873066929,266,"Optimised Model"
"927",20.6627983955817,267,"Optimised Model"
"928",20.7051094844706,268,"Optimised Model"
"929",20.7474205733595,269,"Optimised Model"
"930",20.7897316622484,270,"Optimised Model"
"931",20.8320427511373,271,"Optimised Model"
"932",20.8743538400262,272,"Optimised Model"
"933",20.9166649289151,273,"Optimised Model"
"934",20.958976017804,274,"Optimised Model"
"935",21.0012871066929,275,"Optimised Model"
"936",20.844327735242,276,"Optimised Model"
"937",20.6873683637912,277,"Optimised Model"
"938",20.5304089923403,278,"Optimised Model"
"939",20.3734496208895,279,"Optimised Model"
"940",20.2164902494386,280,"Optimised Model"
"941",20.0595308779878,281,"Optimised Model"
"942",19.902571506537,282,"Optimised Model"
"943",19.9405953509814,283,"Optimised Model"
"944",19.9806298398703,284,"Optimised Model"
"945",20.018863106537,285,"Optimised Model"
"946",20.0570963732036,286,"Optimised Model"
"947",20.0953296398703,287,"Optimised Model"
"948",20.1335629065369,288,"Optimised Model"
"949",20.1717961732036,289,"Optimised Model"
"950",20.2100294398703,290,"Optimised Model"
"951",20.2482627065369,291,"Optimised Model"
"952",20.2864959732036,292,"Optimised Model"
"953",20.3247292398703,293,"Optimised Model"
"954",20.3629625065369,294,"Optimised Model"
"955",20.4011957732036,295,"Optimised Model"
"956",20.4394290398703,296,"Optimised Model"
"957",20.4787121287592,297,"Optimised Model"
"958",20.5179952176481,298,"Optimised Model"
"959",20.5572783065369,299,"Optimised Model"
"960",20.5965613954258,300,"Optimised Model"
"961",20.6358444843147,301,"Optimised Model"
"962",20.6751275732036,302,"Optimised Model"
"963",20.7144106620925,303,"Optimised Model"
"964",20.7536937509814,304,"Optimised Model"
"965",20.7929768398703,305,"Optimised Model"
"966",20.8322599287592,306,"Optimised Model"
"967",20.8715430176481,307,"Optimised Model"
"968",20.910826106537,308,"Optimised Model"
"969",20.9501091954258,309,"Optimised Model"
"970",20.9893922843147,310,"Optimised Model"
"971",21.0332247509814,311,"Optimised Model"
"972",20.8322491804442,312,"Optimised Model"
"973",20.6312736099071,313,"Optimised Model"
"974",20.4302980393699,314,"Optimised Model"
"975",20.2293224688328,315,"Optimised Model"
"976",20.0283468982956,316,"Optimised Model"
"977",19.8273713277584,317,"Optimised Model"
"978",19.8707269055362,318,"Optimised Model"
"979",19.9142381277584,319,"Optimised Model"
"980",19.959144283314,320,"Optimised Model"
"981",20.0036993722029,321,"Optimised Model"
"982",20.0482544610918,322,"Optimised Model"
"983",20.0928095499807,323,"Optimised Model"
"984",20.1373646388695,324,"Optimised Model"
"985",20.1819197277584,325,"Optimised Model"
"986",20.2264748166473,326,"Optimised Model"
"987",20.2710299055362,327,"Optimised Model"
"988",20.3155849944251,328,"Optimised Model"
"989",20.360140083314,329,"Optimised Model"
"990",20.4046951722029,330,"Optimised Model"
"991",20.4492502610918,331,"Optimised Model"
"992",20.4854218388695,332,"Optimised Model"
"993",20.5215934166473,333,"Optimised Model"
"994",20.5577649944251,334,"Optimised Model"
"995",20.5939365722029,335,"Optimised Model"
"996",20.6301081499807,336,"Optimised Model"
"997",20.6662797277584,337,"Optimised Model"
"998",20.7024513055362,338,"Optimised Model"
"999",20.738622883314,339,"Optimised Model"
"1000",20.7747944610918,340,"Optimised Model"
"1001",20.8109660388696,341,"Optimised Model"
"1002",20.8471376166473,342,"Optimised Model"
"1003",20.8833091944251,343,"Optimised Model"
"1004",20.9194807722029,344,"Optimised Model"
"1005",20.9556523499807,345,"Optimised Model"
"1006",20.9940943722029,346,"Optimised Model"
"1007",21.0325363944251,347,"Optimised Model"
"1008",20.8976726663926,348,"Optimised Model"
"1009",20.7628089383601,349,"Optimised Model"
"1010",20.6279452103276,350,"Optimised Model"
"1011",20.4930814822951,351,"Optimised Model"
"1012",20.3582177542626,352,"Optimised Model"
"1013",20.2233540262301,353,"Optimised Model"
"1014",20.0884902981976,354,"Optimised Model"
"1015",19.9536265701651,355,"Optimised Model"
"1016",19.9972361034984,356,"Optimised Model"
"1017",20.0418527923873,357,"Optimised Model"
"1018",20.0864694812762,358,"Optimised Model"
"1019",20.1310861701651,359,"Optimised Model"
"1020",20.175702859054,360,"Optimised Model"
"1021",20.2203195479429,361,"Optimised Model"
"1022",20.2649362368317,362,"Optimised Model"
"1023",20.3095529257206,363,"Optimised Model"
"1024",20.3541696146095,364,"Optimised Model"
"1025",20.3987863034984,365,"Optimised Model"
"1026",20.4434029923873,366,"Optimised Model"
"1027",20.4880196812762,367,"Optimised Model"
"1028",20.5326363701651,368,"Optimised Model"
"1029",20.577253059054,369,"Optimised Model"
"1030",20.6200895701651,370,"Optimised Model"
"1031",20.6629260812762,371,"Optimised Model"
"1032",20.7057625923873,372,"Optimised Model"
"1033",20.7485991034984,373,"Optimised Model"
"1034",20.7914356146095,374,"Optimised Model"
"1035",20.8342721257206,375,"Optimised Model"
"1036",20.8771086368318,376,"Optimised Model"
"1037",20.9199451479429,377,"Optimised Model"
"1038",20.962781659054,378,"Optimised Model"
"1039",21.0056181701651,379,"Optimised Model"
"1040",20.8776088318899,380,"Optimised Model"
"1041",20.7495994936147,381,"Optimised Model"
"1042",20.6215901553395,382,"Optimised Model"
"1043",20.4935808170643,383,"Optimised Model"
"1044",20.3655714787891,384,"Optimised Model"
"1045",20.2375621405139,385,"Optimised Model"
"1046",20.1095528022388,386,"Optimised Model"
"1047",19.9815434639636,387,"Optimised Model"
"1048",20.0254211972969,388,"Optimised Model"
"1049",20.0692989306302,389,"Optimised Model"
"1050",20.1131766639636,390,"Optimised Model"
"1051",20.1570543972969,391,"Optimised Model"
"1052",20.2009321306302,392,"Optimised Model"
"1053",20.2448098639636,393,"Optimised Model"
"1054",20.2886875972969,394,"Optimised Model"
"1055",20.3325653306302,395,"Optimised Model"
"1056",20.3764430639636,396,"Optimised Model"
"1057",20.4203207972969,397,"Optimised Model"
"1058",20.4641985306302,398,"Optimised Model"
"1059",20.5080762639635,399,"Optimised Model"
"1060",20.5519539972969,400,"Optimised Model"
"1061",20.5958317306302,401,"Optimised Model"
"1062",20.6366998417413,402,"Optimised Model"
"1063",20.6775679528524,403,"Optimised Model"
"1064",20.7184360639636,404,"Optimised Model"
"1065",20.7593041750747,405,"Optimised Model"
"1066",20.8001722861858,406,"Optimised Model"
"1067",20.8410403972969,407,"Optimised Model"
"1068",20.881908508408,408,"Optimised Model"
"1069",20.9227766195191,409,"Optimised Model"
"1070",20.9636447306302,410,"Optimised Model"
"1071",21.0045128417413,411,"Optimised Model"
"1072",20.8731221452221,412,"Optimised Model"
"1073",20.7417314487028,413,"Optimised Model"
"1074",20.6103407521835,414,"Optimised Model"
"1075",20.4789500556643,415,"Optimised Model"
"1076",20.347559359145,416,"Optimised Model"
"1077",20.2161686626257,417,"Optimised Model"
"1078",20.0847779661065,418,"Optimised Model"
"1079",19.9533872695872,419,"Optimised Model"
"1080",19.9975835584761,420,"Optimised Model"
"1081",20.0422269584761,421,"Optimised Model"
"1082",20.0868703584761,422,"Optimised Model"
"1083",20.1315137584761,423,"Optimised Model"
"1084",20.1761571584761,424,"Optimised Model"
"1085",20.2208005584761,425,"Optimised Model"
"1086",20.2654439584761,426,"Optimised Model"
"1087",20.3100873584761,427,"Optimised Model"
"1088",20.3547307584761,428,"Optimised Model"
"1089",20.3993741584761,429,"Optimised Model"
"1090",20.4440175584761,430,"Optimised Model"
"1091",20.4886609584761,431,"Optimised Model"
"1092",20.5333043584761,432,"Optimised Model"
"1093",20.5779477584761,433,"Optimised Model"
"1094",20.6160191140317,434,"Optimised Model"
"1095",20.6540904695872,435,"Optimised Model"
"1096",20.6921618251428,436,"Optimised Model"
"1097",20.7302331806983,437,"Optimised Model"
"1098",20.7683045362539,438,"Optimised Model"
"1099",20.8063758918094,439,"Optimised Model"
"1100",20.844447247365,440,"Optimised Model"
"1101",20.8825186029205,441,"Optimised Model"
"1102",20.9205899584761,442,"Optimised Model"
"1103",20.9586613140317,443,"Optimised Model"
"1104",20.9967326695872,444,"Optimised Model"
"1105",21.0348040251428,445,"Optimised Model"
"1106",20.8881683876191,446,"Optimised Model"
"1107",20.7415327500953,447,"Optimised Model"
"1108",20.5948971125716,448,"Optimised Model"
"1109",20.4482614750479,449,"Optimised Model"
"1110",20.3016258375242,450,"Optimised Model"
"1111",20.1549902000005,451,"Optimised Model"
"1112",20.0083545624768,452,"Optimised Model"
"1113",19.8617189249531,453,"Optimised Model"
